Vertical g
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-1
-0.987951807
-1
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-0.975903614
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-1
-0.987951807
-0.975903614
-0.951807229
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-1
-0.987951807
-1
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.951807229
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.951807229
-0.963855422
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-0.987951807
-1
-0.987951807
-1
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.963855422
-0.963855422
-0.987951807
-1
-0.987951807
-1
-1.012048193
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-1
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-1
-1
-1
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-1.012048193
-0.987951807
-0.987951807
-0.987951807
-1
-0.975903614
-0.975903614
-1.012048193
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.987951807
-1.012048193
-1
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-1
-0.987951807
-0.975903614
-0.987951807
-1
-0.987951807
-1
-0.975903614
-0.975903614
-0.963855422
-1
-1
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-1
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-1
-0.975903614
-0.987951807
-0.975903614
-1
-0.975903614
-0.975903614
-0.987951807
-1
-1.012048193
-1.012048193
-0.987951807
-1.012048193
-0.987951807
-1
-0.987951807
-0.987951807
-0.975903614
-1
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-1
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.939759036
-0.939759036
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-1.012048193
-1
-1.012048193
-1.036144578
-1.036144578
-1.012048193
-1
-1
-1
-1
-0.987951807
-0.975903614
-0.963855422
-0.987951807
-1
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-1
-0.987951807
-1.024096386
-1.060240964
-1.108433735
-1.156626506
-1.168674699
-1.144578313
-1.096385542
-1.024096386
-0.963855422
-0.86746988
-0.86746988
-0.903614458
-0.915662651
-0.927710843
-0.939759036
-0.951807229
-0.963855422
-0.963855422
-0.939759036
-0.939759036
-0.939759036
-0.951807229
-0.963855422
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-1
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.951807229
-0.939759036
-0.951807229
-0.939759036
-0.951807229
-0.975903614
-0.987951807
-1.012048193
-1.024096386
-1.036144578
-1.060240964
-1.096385542
-1.120481928
-1.120481928
-1.120481928
-1.13253012
-1.13253012
-1.108433735
-1.096385542
-1.072289157
-1.048192771
-1.012048193
-0.987951807
-1
-0.987951807
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.939759036
-0.927710843
-0.927710843
-0.927710843
-0.903614458
-0.927710843
-0.927710843
-0.951807229
-1.024096386
-1.120481928
-1.120481928
-1.108433735
-1.108433735
-1.096385542
-1.072289157
-1.060240964
-1.036144578
-1
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-1
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-1
-1
-1
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.951807229
-0.927710843
-0.915662651
-0.939759036
-0.951807229
-0.939759036
-0.951807229
-0.939759036
-0.963855422
-1.012048193
-1.048192771
-1.060240964
-1.072289157
-1.012048193
-0.987951807
-0.963855422
-0.987951807
-1.012048193
-1.024096386
-1.012048193
-1.024096386
-1
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-1
-1.012048193
-1
-0.987951807
-0.987951807
-1
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-1
-1
-1.012048193
-1.024096386
-1.012048193
-0.987951807
-1
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-1
-0.975903614
-0.963855422
-0.963855422
-0.987951807
-1
-1
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.987951807
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-1.012048193
-1
-0.987951807
-1
-0.975903614
-0.963855422
-0.951807229
-0.951807229
-0.939759036
-0.951807229
-0.987951807
-1
-0.975903614
-0.987951807
-1
-0.987951807
-0.987951807
-1
-1
-0.987951807
-1
-1
-1
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-1.012048193
-1
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-1
-1
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-1
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-1
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-1
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-1.012048193
-1.012048193
-0.987951807
-1
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.987951807
-0.975903614
-0.987951807
-1
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-1
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-1
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-1
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.987951807
-1
-1
-0.987951807
-1
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.987951807
-1
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-1
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-1
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-1
-0.975903614
-0.987951807
-0.987951807
-1.012048193
-1.012048193
-0.987951807
-1
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-1.012048193
-1.012048193
-1.036144578
-1.024096386
-1
-0.987951807
-0.987951807
-1
-0.987951807
-0.975903614
-0.987951807
-1
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.963855422
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-0.987951807
-1
-0.987951807
-1.012048193
-1
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-0.987951807
-1
-1
-0.987951807
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.975903614
-1
-0.987951807
-1
-1
-0.987951807
-1.012048193
-1.012048193
-1.012048193
-1.012048193
-1.024096386
-1.012048193
-1
-1.012048193
-1.012048193
-1.012048193
-1.024096386
-1
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-1
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-1
-1.012048193
-1.012048193
-1.012048193
-1.012048193
-1
-1.012048193
-1.012048193
-1
-0.987951807
-1
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-1
-1.012048193
-1
-0.987951807
-0.975903614
-0.987951807
-1.012048193
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-0.975903614
-1
-1
-1.012048193
-1.024096386
-1
-1
-1.012048193
-1.024096386
-1.012048193
-1.012048193
-1.012048193
-1.024096386
-1.024096386
-0.987951807
-1.012048193
-1
-1.012048193
-1.012048193
-1
-1
-1.012048193
-1
-1.012048193
-1.024096386
-1.012048193
-1
-1
-1
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-1.024096386
-1.012048193
-1.012048193
-1.012048193
-1
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.951807229
-0.951807229
-0.951807229
-0.927710843
-0.939759036
-0.939759036
-0.939759036
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-1.012048193
-1.012048193
-1.024096386
-1.012048193
-1.012048193
-1.036144578
-1.036144578
-1.012048193
-1.012048193
-1
-1
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-1.012048193
-1.036144578
-1.072289157
-1.084337349
-1.072289157
-1.048192771
-1.048192771
-1.012048193
-0.987951807
-1
-1
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.987951807
-1.048192771
-1.096385542
-1.120481928
-1.120481928
-1.096385542
-1.048192771
-1
-0.975903614
-0.939759036
-0.951807229
-0.939759036
-0.927710843
-0.927710843
-0.927710843
-0.927710843
-0.939759036
-0.951807229
-0.951807229
-0.951807229
-0.963855422
-0.987951807
-0.975903614
-1
-1
-1
-0.987951807
-0.987951807
-1
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.975903614
-0.987951807
-1
-1.012048193
-1
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.939759036
-0.951807229
-0.939759036
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.939759036
-0.939759036
-0.951807229
-0.951807229
-0.951807229
-0.963855422
-1.024096386
-1.096385542
-1.156626506
-1.228915663
-1.277108434
-1.277108434
-1.240963855
-1.228915663
-1.192771084
-1.204819277
-1.180722892
-1.156626506
-1.13253012
-1.084337349
-1.084337349
-1.012048193
-0.987951807
-0.975903614
-0.963855422
-0.951807229
-0.891566265
-0.915662651
-0.939759036
-0.951807229
-0.963855422
-0.975903614
-0.987951807
-1.012048193
-1.036144578
-1.036144578
-1.060240964
-1.048192771
-1.036144578
-1.012048193
-1.012048193
-1
-0.975903614
-0.963855422
-0.951807229
-0.951807229
-0.951807229
-0.915662651
-0.915662651
-0.927710843
-0.939759036
-0.939759036
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.951807229
-0.939759036
-0.951807229
-0.951807229
-0.927710843
-0.903614458
-0.915662651
-0.915662651
-0.903614458
-0.879518072
-0.891566265
-0.903614458
-0.903614458
-0.891566265
-0.927710843
-0.927710843
-0.939759036
-0.975903614
-1
-1.012048193
-1
-1.012048193
-0.963855422
-0.963855422
-0.963855422
-0.987951807
-1.072289157
-1.108433735
-1.144578313
-1.192771084
-1.240963855
-1.289156627
-1.325301205
-1.34939759
-1.34939759
-1.337349398
-1.301204819
-1.228915663
-1.228915663
-1.180722892
-1.072289157
-1.012048193
-0.975903614
-0.927710843
-0.927710843
-0.915662651
-0.927710843
-0.939759036
-0.939759036
-0.939759036
-0.951807229
-0.963855422
-0.987951807
-1.048192771
-1.084337349
-1.072289157
-1.060240964
-1.036144578
-1
-0.927710843
-0.903614458
-0.879518072
-0.879518072
-0.915662651
-0.939759036
-0.951807229
-0.975903614
-0.963855422
-0.963855422
-0.951807229
-0.939759036
-0.939759036
-0.939759036
-0.951807229
-0.951807229
-0.987951807
-1.012048193
-1.024096386
-1.012048193
-1.024096386
-1.024096386
-1.048192771
-1
-1.012048193
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.951807229
-0.963855422
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.951807229
-0.951807229
-1.012048193
-1.048192771
-1.096385542
-1.144578313
-1.204819277
-1.277108434
-1.313253012
-1.277108434
-1.204819277
-1.084337349
-1
-0.915662651
-0.879518072
-0.843373494
-0.891566265
-0.927710843
-0.939759036
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.951807229
-0.963855422
-0.963855422
-0.951807229
-0.951807229
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-1
-1
-0.975903614
-0.975903614
-0.987951807
-1.012048193
-1.036144578
-1.036144578
-1.048192771
-1.036144578
-1.060240964
-1.060240964
-1.060240964
-1.036144578
-1
-1
-1.012048193
-1.012048193
-0.987951807
-0.975903614
-1
-1
-0.987951807
-0.987951807
-0.987951807
-1.024096386
-0.987951807
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-1.024096386
-1.012048193
-1.024096386
-1.012048193
-1.012048193
-0.987951807
-0.987951807
-0.987951807
-0.987951807
-0.975903614
-0.987951807
-0.987951807
-1
-0.975903614
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.963855422
-0.987951807
-1
-0.975903614
-0.987951807
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.963855422
-0.987951807
-0.987951807
-1
-1
-1.012048193
-1
-1
-1
-0.987951807
-1
-1.012048193
-1.012048193
-1
-0.987951807
-1
-1.012048193
-0.987951807
-0.987951807
-0.987951807
-1
-1
-0.987951807
-0.975903614
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-1
-0.963855422
-0.975903614
-0.963855422
-0.963855422
-0.963855422
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-0.975903614
-0.975903614
-0.975903614
-0.987951807
-0.975903614
